source,category,full_path
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01036_AohKaMtIHxA_faceswap_id00391_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01036_AohKaMtIHxA_faceswap_id01392_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01036_AohKaMtIHxA_faceswap_id01528_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01036_AohKaMtIHxA_faceswap_id01610_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01036_AohKaMtIHxA_faceswap_id01972_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01835_UZbWA0QfXXA_faceswap_id00478_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01835_UZbWA0QfXXA_faceswap_id00761_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01835_UZbWA0QfXXA_faceswap_id01036_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01835_UZbWA0QfXXA_faceswap_id01528_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01835_UZbWA0QfXXA_faceswap_id01717_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id00476_UgdYVJ6xPYg_faceswap_id01170_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id00476_UgdYVJ6xPYg_faceswap_id01610_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id00476_UgdYVJ6xPYg_faceswap_id01972_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id00476_UgdYVJ6xPYg_faceswap_id01995_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id00476_UgdYVJ6xPYg_faceswap_id02494_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id00076_Isiq7cA-DNE_faceswap_id00478_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id00076_Isiq7cA-DNE_faceswap_id01207_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id00076_Isiq7cA-DNE_faceswap_id01544_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id00076_Isiq7cA-DNE_faceswap_id01920_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id02005_7_Egh9mW5y4_faceswap_id01236_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id02005_7_Egh9mW5y4_faceswap_id01528_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id02005_7_Egh9mW5y4_faceswap_id01691_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id02005_7_Egh9mW5y4_faceswap_id02040_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id02005_7_Egh9mW5y4_faceswap_id02342_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id00701_lW6uzLIOwd0_faceswap_id00475_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id00701_lW6uzLIOwd0_faceswap_id01171_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id00701_lW6uzLIOwd0_faceswap_id01530_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id00701_lW6uzLIOwd0_faceswap_id01597_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01207_mt129WTRSII_faceswap_id00391_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01207_mt129WTRSII_faceswap_id00781_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01207_mt129WTRSII_faceswap_id01530_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01207_mt129WTRSII_faceswap_id02040_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01207_mt129WTRSII_faceswap_id02342_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id02494_lObg47hQleE_faceswap_id00475_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id02494_lObg47hQleE_faceswap_id00476_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id02494_lObg47hQleE_faceswap_id01779_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id02494_lObg47hQleE_faceswap_id01835_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id02494_lObg47hQleE_faceswap_id02051_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id00076_Isiq7cA-DNE_faceswap_id00366_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id00076_Isiq7cA-DNE_faceswap_id00701_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id00076_Isiq7cA-DNE_faceswap_id01530_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id00076_Isiq7cA-DNE_faceswap_id01597_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id00076_Isiq7cA-DNE_faceswap_id04727_wavtolip.mp4
id01452,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01452/00001_id01528_SBAS9Kcb8QY_faceswap_id00173_wavtolip.mp4
id01452,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01452/00001_id01528_SBAS9Kcb8QY_faceswap_id00475_wavtolip.mp4
id01452,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01452/00001_id01528_SBAS9Kcb8QY_faceswap_id00987_wavtolip.mp4
id01452,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01452/00001_id01528_SBAS9Kcb8QY_faceswap_id01392_wavtolip.mp4
id01452,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01452/00001_id01528_SBAS9Kcb8QY_faceswap_id01717_wavtolip.mp4
id01544,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01544/00044_3_id00166_wavtolip.mp4
id01544,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01544/00044_3_id00173_wavtolip.mp4
id01544,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01544/00044_3_id00830_wavtolip.mp4
id01544,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01544/00044_3_id01530_wavtolip.mp4
id01544,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01544/00044_3_id02268_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_0_id00076_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_1_id01171_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_1_id01392_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_1_id01544_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_1_id02005_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_1_id02494_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_2_id00987_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_2_id01236_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_2_id01995_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_2_id02040_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_2_id02494_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_3_id00761_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_3_id00781_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_3_id01528_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_3_id01920_wavtolip.mp4
id01597,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01597/00005_3_id02268_wavtolip.mp4
id01598,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01598/00109_1_id01637_wavtolip.mp4
id01598,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01598/00109_1_id01691_wavtolip.mp4
id01598,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01598/00109_1_id02005_wavtolip.mp4
id01598,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01598/00109_1_id02051_wavtolip.mp4
id01598,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01598/00109_1_id02316_wavtolip.mp4
id01691,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01691/00045_id01779_HgyHpDEo_jk_faceswap_id00830_wavtolip.mp4
id01691,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01691/00045_id01779_HgyHpDEo_jk_faceswap_id01236_wavtolip.mp4
id01691,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01691/00045_id01779_HgyHpDEo_jk_faceswap_id02040_wavtolip.mp4
id01691,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01691/00045_id01779_HgyHpDEo_jk_faceswap_id02268_wavtolip.mp4
id01856,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01856/00109_3_id01207_wavtolip.mp4
id01856,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01856/00109_3_id01392_wavtolip.mp4
id01856,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01856/00109_3_id01530_wavtolip.mp4
id01856,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01856/00109_3_id01610_wavtolip.mp4
id01856,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01856/00109_3_id02051_wavtolip.mp4
id01920,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01920/00099_id00476_UgdYVJ6xPYg_faceswap_id00476_wavtolip.mp4
id01920,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01920/00099_id00476_UgdYVJ6xPYg_faceswap_id00944_wavtolip.mp4
id01920,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01920/00099_id00476_UgdYVJ6xPYg_faceswap_id01597_wavtolip.mp4
id01920,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01920/00099_id00476_UgdYVJ6xPYg_faceswap_id01779_wavtolip.mp4
id01920,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01920/00099_id00476_UgdYVJ6xPYg_faceswap_id02316_wavtolip.mp4
id01933,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01933/00028_3_id00475_wavtolip.mp4
id01933,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01933/00028_3_id00518_wavtolip.mp4
id01933,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01933/00028_3_id00987_wavtolip.mp4
id01933,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01933/00028_3_id01995_wavtolip.mp4
id01933,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01933/00028_3_id02494_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_2_id01171_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_2_id01179_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_2_id01207_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_2_id01597_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_2_id01717_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_3_id00366_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_3_id01392_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_3_id01544_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_3_id01779_wavtolip.mp4
id01972,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01972/00078_3_id02005_wavtolip.mp4
id02005,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02005/00052_id02342_RJPBPhJB8TA_faceswap_id00478_wavtolip.mp4
id02005,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02005/00052_id02342_RJPBPhJB8TA_faceswap_id00518_wavtolip.mp4
id02005,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02005/00052_id02342_RJPBPhJB8TA_faceswap_id01207_wavtolip.mp4
id02005,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02005/00052_id02342_RJPBPhJB8TA_faceswap_id01544_wavtolip.mp4
id02005,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02005/00052_id02342_RJPBPhJB8TA_faceswap_id01717_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_0_id00761_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_0_id01076_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_0_id01835_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_0_id02051_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_0_id02296_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_2_id00478_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_2_id01170_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_2_id01452_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_2_id01610_wavtolip.mp4
id02296,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02296/00019_2_id01920_wavtolip.mp4
id02342,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02342/00191_id02005_7_Egh9mW5y4_faceswap_id01076_wavtolip.mp4
id02342,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02342/00191_id02005_7_Egh9mW5y4_faceswap_id01598_wavtolip.mp4
id02342,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02342/00191_id02005_7_Egh9mW5y4_faceswap_id01835_wavtolip.mp4
id02342,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02342/00191_id02005_7_Egh9mW5y4_faceswap_id02316_wavtolip.mp4
id02342,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02342/00191_id02005_7_Egh9mW5y4_faceswap_id02342_wavtolip.mp4
id02494,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02494/00050_id00475_xQjvXRcnPvw_faceswap_id00475_wavtolip.mp4
id02494,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02494/00050_id00475_xQjvXRcnPvw_faceswap_id01995_wavtolip.mp4
id02494,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02494/00050_id00475_xQjvXRcnPvw_faceswap_id02005_wavtolip.mp4
id02494,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02494/00050_id00475_xQjvXRcnPvw_faceswap_id02296_wavtolip.mp4
id02494,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id02494/00050_id00475_xQjvXRcnPvw_faceswap_id04727_wavtolip.mp4
id00460,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00460/00005_id00371_wavtolip.mp4
id00460,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00460/00005_id00460_wavtolip.mp4
id00460,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00460/00005_id01178_wavtolip.mp4
id00460,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00460/00005_id02721_wavtolip.mp4
id00460,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00460/00005_id02808_wavtolip.mp4
id00568,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00568/00384_id05252_CMxIX3absYM_faceswap_id00577_wavtolip.mp4
id00568,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00568/00384_id05252_CMxIX3absYM_faceswap_id00707_wavtolip.mp4
id00568,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00568/00384_id05252_CMxIX3absYM_faceswap_id01661_wavtolip.mp4
id00568,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00568/00384_id05252_CMxIX3absYM_faceswap_id03747_wavtolip.mp4
id00568,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00568/00384_id05252_CMxIX3absYM_faceswap_id05252_wavtolip.mp4
id00592,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00592/00017_id00371_wavtolip.mp4
id00592,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00592/00017_id01661_wavtolip.mp4
id00592,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00592/00017_id01838_wavtolip.mp4
id00592,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00592/00017_id04055_wavtolip.mp4
id00592,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00592/00017_id05252_wavtolip.mp4
id00707,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00707/00052_id04820_64ybrA1atlM_faceswap_id02824_wavtolip.mp4
id00707,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00707/00052_id04820_64ybrA1atlM_faceswap_id04376_wavtolip.mp4
id00707,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00707/00052_id04820_64ybrA1atlM_faceswap_id04547_wavtolip.mp4
id00707,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00707/00052_id04820_64ybrA1atlM_faceswap_id04689_wavtolip.mp4
id00707,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00707/00052_id04820_64ybrA1atlM_faceswap_id04820_wavtolip.mp4
id00829,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00829/00271_id01178_wavtolip.mp4
id00829,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00829/00271_id03103_wavtolip.mp4
id00829,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00829/00271_id04705_wavtolip.mp4
id00829,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00829/00271_id04736_wavtolip.mp4
id00829,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00829/00271_id05106_wavtolip.mp4
id00832,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00832/00078_id00371_t20i0HtPwW0_faceswap_id00371_wavtolip.mp4
id00832,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00832/00078_id00371_t20i0HtPwW0_faceswap_id00832_wavtolip.mp4
id00832,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00832/00078_id00371_t20i0HtPwW0_faceswap_id01178_wavtolip.mp4
id00832,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00832/00078_id00371_t20i0HtPwW0_faceswap_id04055_wavtolip.mp4
id00832,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id00832/00078_id00371_t20i0HtPwW0_faceswap_id04540_wavtolip.mp4
id01178,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01178/00028_id05252_CMxIX3absYM_faceswap_id00371_wavtolip.mp4
id01178,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01178/00028_id05252_CMxIX3absYM_faceswap_id01838_wavtolip.mp4
id01178,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01178/00028_id05252_CMxIX3absYM_faceswap_id02071_wavtolip.mp4
id01178,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01178/00028_id05252_CMxIX3absYM_faceswap_id02721_wavtolip.mp4
id01178,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01178/00028_id05252_CMxIX3absYM_faceswap_id04437_wavtolip.mp4
id01838,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01838/00126_id05235_ASy8lP3SRtw_faceswap_id00568_wavtolip.mp4
id01838,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01838/00126_id05235_ASy8lP3SRtw_faceswap_id00829_wavtolip.mp4
id01838,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01838/00126_id05235_ASy8lP3SRtw_faceswap_id01838_wavtolip.mp4
id01838,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01838/00126_id05235_ASy8lP3SRtw_faceswap_id02071_wavtolip.mp4
id01838,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id01838/00126_id05235_ASy8lP3SRtw_faceswap_id05106_wavtolip.mp4
id02508,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02508/00083_id03658_8Wtu9VXKqjY_faceswap_id01532_wavtolip.mp4
id02508,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02508/00083_id03658_8Wtu9VXKqjY_faceswap_id01661_wavtolip.mp4
id02508,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02508/00083_id03658_8Wtu9VXKqjY_faceswap_id04540_wavtolip.mp4
id02508,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02508/00083_id03658_8Wtu9VXKqjY_faceswap_id04705_wavtolip.mp4
id02508,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02508/00083_id03658_8Wtu9VXKqjY_faceswap_id05980_wavtolip.mp4
id02586,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02586/00042_id04939_i4v2cXo9HIQ_faceswap_id00460_wavtolip.mp4
id02586,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02586/00042_id04939_i4v2cXo9HIQ_faceswap_id04245_wavtolip.mp4
id02586,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02586/00042_id04939_i4v2cXo9HIQ_faceswap_id04374_wavtolip.mp4
id02586,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02586/00042_id04939_i4v2cXo9HIQ_faceswap_id04820_wavtolip.mp4
id02586,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02586/00042_id04939_i4v2cXo9HIQ_faceswap_id05106_wavtolip.mp4
id02617,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02617/00028_id00592_wavtolip.mp4
id02617,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02617/00028_id02838_wavtolip.mp4
id02617,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02617/00028_id03713_wavtolip.mp4
id02617,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02617/00028_id04689_wavtolip.mp4
id02617,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02617/00028_id04736_wavtolip.mp4
id02808,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02808/00056_id03103_wiCYm3THQPw_faceswap_id00371_wavtolip.mp4
id02808,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02808/00056_id03103_wiCYm3THQPw_faceswap_id00832_wavtolip.mp4
id02808,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02808/00056_id03103_wiCYm3THQPw_faceswap_id02301_wavtolip.mp4
id02808,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02808/00056_id03103_wiCYm3THQPw_faceswap_id05235_wavtolip.mp4
id02808,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02808/00056_id03103_wiCYm3THQPw_faceswap_id05252_wavtolip.mp4
id02948,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02948/00298_id04820_64ybrA1atlM_faceswap_id00460_wavtolip.mp4
id02948,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02948/00298_id04820_64ybrA1atlM_faceswap_id01178_wavtolip.mp4
id02948,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02948/00298_id04820_64ybrA1atlM_faceswap_id02721_wavtolip.mp4
id02948,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02948/00298_id04820_64ybrA1atlM_faceswap_id04374_wavtolip.mp4
id02948,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id02948/00298_id04820_64ybrA1atlM_faceswap_id05251_wavtolip.mp4
id03569,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03569/00065_id00220_WlHLlTQKj8g_faceswap_id00220_wavtolip.mp4
id03569,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03569/00065_id00220_WlHLlTQKj8g_faceswap_id01178_wavtolip.mp4
id03569,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03569/00065_id00220_WlHLlTQKj8g_faceswap_id02586_wavtolip.mp4
id03569,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03569/00065_id00220_WlHLlTQKj8g_faceswap_id04705_wavtolip.mp4
id03569,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03569/00065_id00220_WlHLlTQKj8g_faceswap_id05252_wavtolip.mp4
id03658,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03658/00077_id00371_t20i0HtPwW0_faceswap_id00220_wavtolip.mp4
id03658,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03658/00077_id00371_t20i0HtPwW0_faceswap_id02301_wavtolip.mp4
id03658,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03658/00077_id00371_t20i0HtPwW0_faceswap_id03713_wavtolip.mp4
id03658,D,FakeAVCeleb/FakeVideo-FakeAudio/African/women/id03658/00077_id00371_t20i0HtPwW0_faceswap_id04245_wavtolip.mp4
